original_smiles,original_tag,reaction_type,isostere_smiles,Predykcja_original_DES_KNORAE,Predykcja_isostere_DES_KNORAE,Zmiana aktywnosci DES_KNORAE,DES_KNORAE_original_tag_proba_original,DES_KNORAE_original_tag_proba_isostere,delta_DES_KNORAE_original_tag_proba,Predykcja_original_DES_KNORAU,Predykcja_isostere_DES_KNORAU,Zmiana aktywnosci DES_KNORAU,DES_KNORAU_original_tag_proba_original,DES_KNORAU_original_tag_proba_isostere,delta_DES_KNORAU_original_tag_proba,Predykcja_original_DES_DESP,Predykcja_isostere_DES_DESP,Zmiana aktywnosci DES_DESP,DES_DESP_original_tag_proba_original,DES_DESP_original_tag_proba_isostere,delta_DES_DESP_original_tag_proba,DES_methods_preserving_original_tag_count,DES_all_methods_preserve_original_tag,DES_mean_original_tag_proba_original,DES_mean_original_tag_proba_isostere,delta_DES_mean_original_tag_proba,DES_best_delta_original_tag_proba
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,antiinflammatory,Ether_to_Amine,CC(=O)NCC(=O)[C@@]1(O)[C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,3,True,0.988275915333786,0.9299092892862711,-0.05836662604751486,-0.05836662604751508
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,F_to_Cl,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9102721709909896,-0.07800374434279655,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9102721709909896,-0.07800374434279655,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9102721709909896,-0.07800374434279655,3,True,0.988275915333786,0.9102721709909897,-0.07800374434279633,-0.07800374434279655
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,OH_to_NH2,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(N)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.905415079357189,-0.0828608359765971,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.905415079357189,-0.0828608359765971,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.905415079357189,-0.0828608359765971,3,True,0.988275915333786,0.905415079357189,-0.08286083597659699,-0.0828608359765971
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,OH_to_NH2,CC(=O)OCC(=O)[C@@]1(N)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9669295386315779,-0.02134637670220818,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9669295386315779,-0.02134637670220818,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9669295386315779,-0.02134637670220818,3,True,0.988275915333786,0.9669295386315779,-0.02134637670220807,-0.02134637670220818
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,OH_to_SH,CC(=O)OCC(=O)[C@@]1(S)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9568201174304187,-0.03145579790336739,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9568201174304187,-0.03145579790336739,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9568201174304187,-0.03145579790336739,3,True,0.988275915333786,0.9568201174304187,-0.03145579790336728,-0.03145579790336739
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,OH_to_SH,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(S)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9116365608318666,-0.0766393545019195,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9116365608318666,-0.0766393545019195,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9116365608318666,-0.0766393545019195,3,True,0.988275915333786,0.9116365608318665,-0.0766393545019195,-0.0766393545019195
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,OH_to_F,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(F)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9064539479167145,-0.0818219674170716,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9064539479167145,-0.0818219674170716,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9064539479167145,-0.0818219674170716,3,True,0.988275915333786,0.9064539479167145,-0.08182196741707148,-0.0818219674170716
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,OH_to_F,CC(=O)OCC(=O)[C@@]1(F)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.943689011347883,-0.04458690398590315,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.943689011347883,-0.04458690398590315,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.943689011347883,-0.04458690398590315,3,True,0.988275915333786,0.943689011347883,-0.04458690398590304,-0.04458690398590315
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Ester_to_Amide,CC(=O)NCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,3,True,0.988275915333786,0.9299092892862711,-0.05836662604751486,-0.05836662604751508
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Ketone_to_Alcohol,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.7739777280620701,-0.214298187271716,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.7739777280620701,-0.214298187271716,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.7739777280620701,-0.214298187271716,3,True,0.988275915333786,0.7739777280620701,-0.2142981872717159,-0.214298187271716
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Ketone_to_Alcohol,CC(=O)OCC(O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9100621122113812,-0.07821380312240489,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9100621122113812,-0.07821380312240489,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9100621122113812,-0.07821380312240489,3,True,0.988275915333786,0.9100621122113811,-0.07821380312240489,-0.07821380312240489
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Ketone_to_Alcohol,CC(O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.7584417032424943,-0.22983421209129185,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.7584417032424943,-0.22983421209129185,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.7584417032424943,-0.22983421209129185,3,True,0.988275915333786,0.7584417032424943,-0.22983421209129173,-0.22983421209129185
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Methyl_to_Chloro,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)Cl,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9724797189740146,-0.015796196359771475,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9724797189740146,-0.015796196359771475,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9724797189740146,-0.015796196359771475,3,True,0.988275915333786,0.9724797189740148,-0.015796196359771253,-0.015796196359771475
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21Cl,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.8778352388776459,-0.1104406764561402,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.8778352388776459,-0.1104406764561402,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.8778352388776459,-0.1104406764561402,3,True,0.988275915333786,0.8778352388776459,-0.11044067645614009,-0.1104406764561402
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(Cl)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9228431644828289,-0.06543275085095723,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9228431644828289,-0.06543275085095723,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9228431644828289,-0.06543275085095723,3,True,0.988275915333786,0.9228431644828289,-0.06543275085095712,-0.06543275085095723
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Methyl_to_Chloro,CC(=O)OCC(=O)[C@@]1(O)[C@H](Cl)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9575255776620111,-0.03075033767177504,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9575255776620111,-0.03075033767177504,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9575255776620111,-0.03075033767177504,3,True,0.988275915333786,0.9575255776620111,-0.03075033767177493,-0.03075033767177504
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Ether_to_Thioether,CC(=O)SCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9411250614835052,-0.04715085385028095,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9411250614835052,-0.04715085385028095,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.9411250614835052,-0.04715085385028095,3,True,0.988275915333786,0.9411250614835053,-0.04715085385028073,-0.04715085385028095
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,Ether_to_Amine,CC(=O)NCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,antiinflammatory,antiinflammatory,False,0.9882759153337861,0.929909289286271,-0.05836662604751508,3,True,0.988275915333786,0.9299092892862711,-0.05836662604751486,-0.05836662604751508
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,Aromatic_H_to_F,COc1c(F)ccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9379264393399802,-0.048161054840475837,antineoplastic,antineoplastic,False,0.986087494180456,0.9379264393399802,-0.048161054840475837,antineoplastic,antineoplastic,False,0.986087494180456,0.9379264393399802,-0.048161054840475837,3,True,0.986087494180456,0.9379264393399801,-0.04816105484047595,-0.048161054840475837
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,Aromatic_H_to_F,COc1cc(F)cc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9439123187306737,-0.04217517544978233,antineoplastic,antineoplastic,False,0.986087494180456,0.9439123187306737,-0.04217517544978233,antineoplastic,antineoplastic,False,0.986087494180456,0.9439123187306737,-0.04217517544978233,3,True,0.986087494180456,0.9439123187306736,-0.04217517544978244,-0.04217517544978233
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,Aromatic_H_to_F,COc1ccc(F)c2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9186419710923073,-0.06744552308814877,antineoplastic,antineoplastic,False,0.986087494180456,0.9186419710923073,-0.06744552308814877,antineoplastic,antineoplastic,False,0.986087494180456,0.9186419710923073,-0.06744552308814877,3,True,0.986087494180456,0.9186419710923074,-0.06744552308814866,-0.06744552308814877
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_NH2,COc1cccc2c1C(=O)c1c(N)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9598248185241248,-0.026262675656331225,antineoplastic,antineoplastic,False,0.986087494180456,0.9598248185241248,-0.026262675656331225,antineoplastic,antineoplastic,False,0.986087494180456,0.9598248185241248,-0.026262675656331225,3,True,0.986087494180456,0.9598248185241248,-0.026262675656331225,-0.026262675656331225
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(N)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9673948006961071,-0.018692693484348988,antineoplastic,antineoplastic,False,0.986087494180456,0.9673948006961071,-0.018692693484348988,antineoplastic,antineoplastic,False,0.986087494180456,0.9673948006961071,-0.018692693484348988,3,True,0.986087494180456,0.967394800696107,-0.0186926934843491,-0.018692693484348988
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](N)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9764171949131362,-0.009670299267319882,antineoplastic,antineoplastic,False,0.986087494180456,0.9764171949131362,-0.009670299267319882,antineoplastic,antineoplastic,False,0.986087494180456,0.9764171949131362,-0.009670299267319882,3,True,0.986087494180456,0.9764171949131363,-0.00967029926731977,-0.009670299267319882
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CN)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9813293152487972,-0.004758178931658863,antineoplastic,antineoplastic,False,0.986087494180456,0.9813293152487972,-0.004758178931658863,antineoplastic,antineoplastic,False,0.986087494180456,0.9813293152487972,-0.004758178931658863,3,True,0.986087494180456,0.9813293152487971,-0.004758178931658974,-0.004758178931658863
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_NH2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](N)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.935061694693157,-0.05102579948729902,antineoplastic,antineoplastic,False,0.986087494180456,0.935061694693157,-0.05102579948729902,antineoplastic,antineoplastic,False,0.986087494180456,0.935061694693157,-0.05102579948729902,3,True,0.986087494180456,0.935061694693157,-0.05102579948729902,-0.05102579948729902
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,NH2_to_OH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](O)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9793769901768398,-0.00671050400361628,antineoplastic,antineoplastic,False,0.986087494180456,0.9793769901768398,-0.00671050400361628,antineoplastic,antineoplastic,False,0.986087494180456,0.9793769901768398,-0.00671050400361628,3,True,0.986087494180456,0.9793769901768398,-0.00671050400361628,-0.00671050400361628
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](S)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9429356968571421,-0.04315179732331398,antineoplastic,antineoplastic,False,0.986087494180456,0.9429356968571421,-0.04315179732331398,antineoplastic,antineoplastic,False,0.986087494180456,0.9429356968571421,-0.04315179732331398,3,True,0.986087494180456,0.9429356968571421,-0.04315179732331398,-0.04315179732331398
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(S)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9668937842013572,-0.01919370997909886,antineoplastic,antineoplastic,False,0.986087494180456,0.9668937842013572,-0.01919370997909886,antineoplastic,antineoplastic,False,0.986087494180456,0.9668937842013572,-0.01919370997909886,3,True,0.986087494180456,0.9668937842013573,-0.01919370997909875,-0.01919370997909886
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](S)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9552087550916712,-0.0308787390887848,antineoplastic,antineoplastic,False,0.986087494180456,0.9552087550916712,-0.0308787390887848,antineoplastic,antineoplastic,False,0.986087494180456,0.9552087550916712,-0.0308787390887848,3,True,0.986087494180456,0.9552087550916712,-0.0308787390887848,-0.0308787390887848
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_SH,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CS)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9720269049854977,-0.01406058919495834,antineoplastic,antineoplastic,False,0.986087494180456,0.9720269049854977,-0.01406058919495834,antineoplastic,antineoplastic,False,0.986087494180456,0.9720269049854977,-0.01406058919495834,3,True,0.986087494180456,0.9720269049854977,-0.01406058919495834,-0.01406058919495834
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_SH,COc1cccc2c1C(=O)c1c(S)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9657106713403038,-0.020376822840152298,antineoplastic,antineoplastic,False,0.986087494180456,0.9657106713403038,-0.020376822840152298,antineoplastic,antineoplastic,False,0.986087494180456,0.9657106713403038,-0.020376822840152298,3,True,0.986087494180456,0.9657106713403038,-0.020376822840152298,-0.020376822840152298
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(F)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9625189578187989,-0.023568536361657122,antineoplastic,antineoplastic,False,0.986087494180456,0.9625189578187989,-0.023568536361657122,antineoplastic,antineoplastic,False,0.986087494180456,0.9625189578187989,-0.023568536361657122,3,True,0.986087494180456,0.962518957818799,-0.02356853636165701,-0.023568536361657122
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](F)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9091957088347066,-0.07689178534574947,antineoplastic,antineoplastic,False,0.986087494180456,0.9091957088347066,-0.07689178534574947,antineoplastic,antineoplastic,False,0.986087494180456,0.9091957088347066,-0.07689178534574947,3,True,0.986087494180456,0.9091957088347066,-0.07689178534574947,-0.07689178534574947
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_F,COc1cccc2c1C(=O)c1c(F)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9673832149674595,-0.018704279212996555,antineoplastic,antineoplastic,False,0.986087494180456,0.9673832149674595,-0.018704279212996555,antineoplastic,antineoplastic,False,0.986087494180456,0.9673832149674595,-0.018704279212996555,3,True,0.986087494180456,0.9673832149674594,-0.018704279212996666,-0.018704279212996555
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,antineoplastic,OH_to_F,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](F)[C@H](C)O1,antineoplastic,antineoplastic,False,0.986087494180456,0.9747123020732973,-0.01137519210715876,antineoplastic,antineoplastic,False,0.986087494180456,0.9747123020732973,-0.01137519210715876,antineoplastic,antineoplastic,False,0.986087494180456,0.9747123020732973,-0.01137519210715876,3,True,0.986087494180456,0.9747123020732973,-0.01137519210715876,-0.01137519210715876
